  time (s)              T(t) (K)              P(t) (Pa)           Kinetic En. (n.u.)     Potential En. (n.u.) Total En. (n.u.)
  3.0000e-13          106.93013218            0.00000000        5643.94237213       -46405.12630284       -40761.18393071 
  3.0500e-13          108.73194449            0.00000000        5739.04489014       -46595.36761499       -40856.32272485 
  3.1000e-13          110.58685760            0.00000000        5836.95015309       -46791.21543610       -40954.26528302 
  3.1500e-13          112.48813542            0.00000000        5937.30261896       -46991.95839764       -41054.65577868 
  3.2000e-13          114.42893448            0.00000000        6039.74107874       -47196.87388961       -41157.13281086 
  3.2500e-13          116.40235578            0.00000000        6143.90139247       -47405.23348260       -41261.33209013 
  3.3000e-13          118.40149016            0.00000000        6249.41888334       -47616.30766982       -41366.88878648 
  3.3500e-13          120.41946335            0.00000000        6355.93071603       -47829.37058904       -41473.43987301 
  3.4000e-13          122.44948526            0.00000000        6463.07850015       -48043.70521196       -41580.62671181 
  3.4500e-13          124.48490585            0.00000000        6570.51123434       -48258.60923465       -41688.09800031 
  3.5000e-13          126.51927668            0.00000000        6677.88856143       -48473.40160963       -41795.51304820 
  3.5500e-13          128.54641534     84584954.08596215        6784.88416260       -48687.42937234       -41902.54520974 
  3.6000e-13          130.55885035            0.00000000        6891.10368135       -48899.90400675       -42008.80032539 
  3.6500e-13          132.55237397            0.00000000        6996.32502770       -49110.38067420       -42114.05564650 
  3.7000e-13          134.52187348            0.00000000        7100.27834252       -49318.31963672       -42218.04129420 
  3.7500e-13          136.46266575            0.00000000        7202.71644384       -49523.22671530       -42320.51027146 
  3.8000e-13          138.37047762            0.00000000        7303.41378735       -49724.65125120       -42421.23746384 
  3.8500e-13          140.24138948    162250952.50643969        7402.16349008       -49922.18018458       -42520.01669450 
  3.9000e-13          142.06668394     90489909.18009093        7498.50543321       -50114.89417826       -42616.38874505 
  3.9500e-13          143.84867001     67247234.10022962        7592.56149110       -50303.03906787       -42710.47757677 
  4.0000e-13          145.58376506     70315978.06753926        7684.14256633       -50486.23794738       -42802.09538105 
  4.0500e-13          147.26584778    167389069.39914605        7772.92556659       -50663.84630623       -42890.92073964 
  4.1000e-13          148.88970166            0.00000000        7858.63515574       -50835.31387259       -42976.67871686 
  4.1500e-13          150.45106880            0.00000000        7941.04659541       -51000.19099059       -43059.14439518 
  4.2000e-13          151.94436037            0.00000000        8019.86489867       -51157.88676229       -43138.02186362 
  4.2500e-13          153.36359403     68692374.87635973        8094.77430746       -51307.76783696       -43212.99352951 
  4.3000e-13          154.70236091     72339582.47498572        8165.43655167       -51449.15563661       -43283.71908494 
  4.3500e-13          155.95633793    123012077.21094017        8231.62345261       -51581.59141954       -43349.96796693 
  4.4000e-13          157.12109680     60231302.43741065        8293.10127722       -51704.60530682       -43411.50402960 
  4.4500e-13          158.18837156    214194537.32508326        8349.43373584       -51817.32286487       -43467.88912903 
  4.5000e-13          159.15504332    243095590.36341324        8400.45620810       -51919.41329968       -43518.95709159 
  4.5500e-13          160.01988392    234654923.17298442        8446.10386976       -52010.74580455       -43564.64193479 
  4.6000e-13          160.78248768    130316999.80557545        8486.35530890       -52091.27606517       -43604.92075627 
  4.6500e-13          161.44128515    416698410.03725159        8521.12768653       -52160.83417866       -43639.70649213 
  4.7000e-13          162.00104861    189391590.72474232        8550.67289194       -52219.92205574       -43669.24916380 
  4.7500e-13          162.46989662    223901740.35114661        8575.41943529       -52269.39480205       -43693.97536676 
  4.8000e-13          162.85240222    131682038.91607791        8595.60868889       -52309.73738102       -43714.12869213 
  4.8500e-13          163.15702476     92528517.61979568        8611.68715110       -52341.84938226       -43730.16223117 
  4.9000e-13          163.39915182    110139263.65797646        8624.46700193       -52367.36186216       -43742.89486024 
  4.9500e-13          163.58967225    162480427.42133477        8634.52297298       -52387.43461780       -43752.91164482 
  5.0000e-13          163.73757003    196293930.08400565        8642.32925328       -52403.02378792       -43760.69453464 
  5.0500e-13          163.85341514    396916454.10727602        8648.44374198       -52415.24963767       -43766.80589569 
  5.1000e-13          163.94561509    350422768.41744155        8653.31020217       -52424.99832387       -43771.68812170 
  5.1500e-13          164.01723887    342394933.44477236        8657.09061887       -52432.58679612       -43775.49617724 
  5.2000e-13          164.06313265    153753813.75082722        8659.51296601       -52437.46226028       -43777.94929427 
  5.2500e-13          164.08586361    452235516.14987010        8660.71274176       -52439.88766442       -43779.17492266 
  5.3000e-13          164.08153799    209607341.44965208        8660.48442867       -52439.44955783       -43778.96512916 
  5.3500e-13          164.05016645    171667742.97352493        8658.82858897       -52436.14536957       -43777.31678060 
  5.4000e-13          163.99215780     53172580.42381807        8655.76680040       -52430.02081257       -43774.25401216 
  5.4500e-13          163.91043327     55978473.92136580        8651.45324978       -52421.38812507       -43769.93487529 
  5.5000e-13          163.80804182    140846457.77685943        8646.04886641       -52410.57581865       -43764.52695224 
  5.5500e-13          163.69001556    322281155.50734109        8639.81925278       -52398.12116609       -43758.30191330 
  5.6000e-13          163.55938026    134607107.65397394        8632.92411355       -52384.34811141       -43751.42399786 
  5.6500e-13          163.41435958    168593919.82385668        8625.26969186       -52369.06641112       -43743.79671926 
  5.7000e-13          163.25323371    212262062.71592596        8616.76521239       -52352.08916588       -43735.32395349 
  5.7500e-13          163.07009069    222860646.87453806        8607.09863237       -52332.78417218       -43725.68553981 
  5.8000e-13          162.85942674    274135161.20877194        8595.97945445       -52310.56594537       -43714.58649093 
  5.8500e-13          162.62389230    111868566.49965128        8583.54757193       -52285.70599787       -43702.15842594 
  5.9000e-13          162.36530578    330708377.94532609        8569.89896458       -52258.39506756       -43688.49610298 
  5.9500e-13          162.08282012    220954950.28401107        8554.98892196       -52228.54992445       -43673.56100249 
  6.0000e-13          161.78442617    294547436.05742836        8539.23921499       -52197.01687817       -43657.77766318 
  6.0500e-13          161.47423920    352728984.20577252        8522.86705373       -52164.23831190       -43641.37125817 
  6.1000e-13          161.16285713    334578335.58601010        8506.43181326       -52131.33784162       -43624.90602836 
  6.1500e-13          160.85851157    216604012.40297735        8490.36797055       -52099.18659649       -43608.81862594 
  6.2000e-13          160.56229092    477540210.64608520        8474.73297379       -52067.90049492       -43593.16752113 
  6.2500e-13          160.27781787    377117442.11371976        8459.71803371       -52037.86254833       -43578.14451463 
  6.3000e-13          160.00513257    494751240.07091784        8445.32527045       -52009.08037008       -43563.75509963 
  6.3500e-13          159.75483890    336756506.52051985        8432.11437241       -51982.66971070       -43550.55533829 
  6.4000e-13          159.52061498    274860696.52935374        8419.75166169       -51957.96211099       -43538.21044931 
  6.4500e-13          159.30138554    224051633.40313303        8408.18038315       -51934.83887056       -43526.65848741 
  6.5000e-13          159.09363133    288398599.03076810        8397.21478592       -51912.92348417       -43515.70869824 
  6.5500e-13          158.90157945    350699658.37298435        8387.07798209       -51892.65725687       -43505.57927478 
  6.6000e-13          158.71935494    398465978.52580488        8377.45988270       -51873.41924759       -43495.95936489 
  6.6500e-13          158.55067869    388006589.16447294        8368.55688201       -51855.60402037       -43487.04713836 
  6.7000e-13          158.39654387    181977768.81160137        8360.42140143       -51839.32117113       -43478.89976970 
  6.7500e-13          158.25418332    191719133.69065419        8352.90738503       -51824.28561063       -43471.37822560 
  6.8000e-13          158.12568505    330334432.03616679        8346.12504208       -51810.72511307       -43464.60007099 
  6.8500e-13          158.01030801    256416710.32208541        8340.03525848       -51798.56620939       -43458.53095091 
  6.9000e-13          157.90420518    418975238.28068614        8334.43498243       -51787.40069532       -43452.96571289 
  6.9500e-13          157.80565272    335896460.64625758        8329.23322721       -51777.04118979       -43447.80796258 
  7.0000e-13          157.70407310    170632377.08917129        8323.87169331       -51766.36189090       -43442.49019759 
  7.0500e-13          157.59269953    115479066.37864816        8317.99321940       -51754.63711786       -43436.64389845 
  7.1000e-13          157.46318001    404911630.30663711        8311.15697318       -51740.97632706       -43429.81935388 
  7.1500e-13          157.31318900    298214972.00190151        8303.24020903       -51725.13504917       -43421.89484013 
  7.2000e-13          157.13432108    114305447.97964756        8293.79927591       -51706.22500454       -43412.42572862 
  7.2500e-13          156.94189174    192132847.61621854        8283.64254935       -51685.86555221       -43402.22300286 
  7.3000e-13          156.74385890    157830281.32946056        8273.19006120       -51664.90480766       -43391.71474646 
  7.3500e-13          156.54206663    150661450.90531236        8262.53914429       -51643.54742999       -43381.00828571 
  7.4000e-13          156.34541847    219239162.68062723        8252.15974170       -51622.73966812       -43370.57992642 
  7.4500e-13          156.15630292    210942437.02744505        8242.17792237       -51602.73765934       -43360.55973697 
  7.5000e-13          155.97929882    119888289.03073490        8232.83536455       -51584.02617604       -43351.19081150 
  7.5500e-13          155.82225707    108974002.47282121        8224.54645127       -51567.43233591       -43342.88588464 
  7.6000e-13          155.68381226    421392641.94283962        8217.23911445       -51552.81001650       -43335.57090205 
  7.6500e-13          155.56875263    198459710.32298195        8211.16608414       -51540.66049114       -43329.49440700 
  7.7000e-13          155.47958234    369652861.21383595        8206.45953466       -51531.24491917       -43324.78538450 
  7.7500e-13          155.41450827    111079761.00927067        8203.02482135       -51524.37382676       -43321.34900540 
  7.8000e-13          155.36847521    150977281.15076539        8200.59512369       -51519.51272932       -43318.91760563 
  7.8500e-13          155.34751287     60143678.52804852        8199.48869811       -51517.30162115       -43317.81292304 
  7.9000e-13          155.34645336    301976203.14011383        8199.43277511       -51517.19663679       -43317.76386167 
  7.9500e-13          155.36120808    155822245.37606353        8200.21155302       -51518.76741452       -43318.55586150 
  8.0000e-13          155.38887674            0.00000000        8201.67194851       -51521.70468807       -43320.03273955 
  8.0500e-13          155.42732421    312624517.82983565        8203.70126722       -51525.77896035       -43322.07769313 
  8.1000e-13          155.47665601    129976258.29408748        8206.30507799       -51530.99796951       -43324.69289151 
  8.1500e-13          155.53275878     81741309.60978200        8209.26627136       -51536.92564017       -43327.65936881 
  8.2000e-13          155.58456750    109403403.19034845        8212.00081826       -51542.39481229       -43330.39399403 
  8.2500e-13          155.64009182    246778744.26711920        8214.93147987       -51548.25155679       -43333.32007692 
  8.3000e-13          155.70293953    321509983.82130349        8218.24868223       -51554.87940581       -43336.63072358 
  8.3500e-13          155.75484985     74322164.48197238        8220.98859108       -51560.35280198       -43339.36421089 
  8.4000e-13          155.80903333    255174203.08913064        8223.84848147       -51566.06988578       -43342.22140431 
  8.4500e-13          155.86237812    212840463.35903457        8226.66410450       -51571.70312205       -43345.03901755 
  8.5000e-13          155.91945628    181636284.39426607        8229.67678055       -51577.73761407       -43348.06083352 
  8.5500e-13          155.97439054    164925209.74362233        8232.57629808       -51583.55304883       -43350.97675075 
  8.6000e-13          156.02096128    204159977.79315180        8235.03437554       -51588.49063434       -43353.45625880 
  8.6500e-13          156.05896070    218130374.38563120        8237.04004555       -51592.52514421       -43355.48509867 
  8.7000e-13          156.07744217    166824611.50165114        8238.01552696       -51594.49876710       -43356.48324014 
  8.7500e-13          156.08335347    258228709.90323430        8238.32753445       -51595.14107490       -43356.81354045 
  8.8000e-13          156.07067451    163698268.53258950        8237.65831878       -51593.81534698       -43356.15702821 
  8.8500e-13          156.04178764    223462769.50686470        8236.13362408       -51590.77110279       -43354.63747871 
  8.9000e-13          155.98684847    108581163.54199192        8233.23384715       -51584.96840556       -43351.73455841 
  8.9500e-13          155.90881951     81989636.58187012        8229.11535449       -51576.72060646       -43347.60525197 
  9.0000e-13          155.81287851    165819947.79448858        8224.05143631       -51566.57456213       -43342.52312581 
  9.0500e-13          155.70362076    222065613.38338935        8218.28463826       -51555.01725430       -43336.73261604 
  9.1000e-13          155.58503988    355108443.38601488        8212.02575091       -51542.47175762       -43330.44600672 
  9.1500e-13          155.45769662    269936923.17828488        8205.30437128       -51529.00045458       -43323.69608330 
  9.2000e-13          155.32430095    188491582.26546273        8198.26353558       -51514.89130265       -43316.62776706 
  9.2500e-13          155.18956160    331460155.99800652        8191.15177865       -51500.64429150       -43309.49251285 
  9.3000e-13          155.05474594    212465349.62239543        8184.03599368       -51486.39524068       -43302.35924700 
  9.3500e-13          154.92007539    331900785.58274990        8176.92786804       -51472.16894092       -43295.24107288 
  9.4000e-13          154.78658354     62961422.43631422        8169.88195589       -51458.07512578       -43288.19316988 
  9.4500e-13          154.65833138    129784014.20478505        8163.11260295       -51444.53950630       -43281.42690336 
  9.5000e-13          154.53328880    326900782.54231876        8156.51265699       -51431.34453246       -43274.83187547 
  9.5500e-13          154.41120564    252692794.32051298        8150.06891363       -51418.46087231       -43268.39195868 
  9.6000e-13          154.29179636    146653865.96504837        8143.76630237       -51405.85638823       -43262.09008586 
  9.6500e-13          154.17367557    248032461.43222079        8137.53169899       -51393.38439685       -43255.85269786 
  9.7000e-13          154.06007699    204875712.08750525        8131.53578555       -51381.38649513       -43249.85070958 
  9.7500e-13          153.94094235    230300336.15864435        8125.24766985       -51368.80136597       -43243.55369612 
  9.8000e-13          153.82330971    250083463.13041607        8119.03883194       -51356.37467409       -43237.33584215 
  9.8500e-13          153.71050681    155237625.91117775        8113.08491535       -51344.45882527       -43231.37390992 
  9.9000e-13          153.60422878    106129869.10443968        8107.47539228       -51333.23422145       -43225.75882917 
  9.9500e-13          153.50041951    141790447.35281944        8101.99617363       -51322.27242767       -43220.27625404 
  1.0000e-12          153.39884091    157203191.80025637        8096.63469410       -51311.54755275       -43214.91285865 
